game_id,Home_team,away_team,points_scored,passing_yards,rushing_yards,receiving_yards,touchdowns,receptions,fumbles_lost,expected_points,player_id
8089,DEN,SF,10,275,40,42,1,2,2,32,53583
8090,BAL,NO,26,15,37,3,1,4,1,81,53583
8091,DET,KC,13,297,3,189,4,5,0,75,53583
8092,CAR,NYG,32,377,93,68,4,7,1,21,53583
8093,SF,DAL,28,37,72,104,1,6,2,51,53583
8094,PIT,NYG,45,331,132,147,2,3,2,90,53583
8095,JAX,CAR,23,455,51,156,1,7,1,13,53583
8096,SF,DET,46,86,153,107,1,0,1,51,53583
8097,DEN,NYJ,40,487,121,111,0,2,2,3,53591
8098,NO,TB,39,175,92,147,2,5,1,88,53591
8099,SF,JAX,31,261,101,135,2,0,0,66,53591
8100,NE,HOU,27,239,180,53,4,8,2,27,53591
8101,PHI,BUF,24,364,80,40,0,8,1,46,53591
8102,NE,NYJ,22,424,54,184,4,3,1,13,53591
8103,SEA,BAL,28,221,119,61,4,9,2,18,53591
8104,IND,NYG,31,278,110,102,3,0,1,45,53591
8105,CAR,LA,10,388,1,155,0,2,1,97,53592
8106,MIA,TEN,47,298,162,188,1,4,1,41,53592
8107,LV,MIN,24,423,133,6,0,1,0,43,53592
8108,BUF,DEN,36,74,44,25,1,9,0,76,53592
8109,GB,MIA,30,212,99,11,0,3,0,40,53592
8110,CHI,NYG,43,211,45,64,1,2,0,66,53592
8111,NE,ARI,35,90,8,161,1,0,1,3,53592
8112,TEN,DAL,24,364,161,85,3,9,0,90,53592
8113,WAS,KC,43,387,194,73,2,8,1,67,53596
8114,CAR,HOU,47,326,123,22,4,9,0,26,53596
8115,TB,SF,36,317,125,179,4,8,0,21,53596
8116,LA,CAR,42,422,46,107,1,7,0,15,53596
8117,LV,KC,20,227,172,183,1,9,2,69,53596
8118,BAL,MIA,24,134,94,118,3,1,0,20,53596
8119,IND,MIN,31,499,44,21,4,3,2,12,53596
8120,IND,TEN,49,245,186,6,0,5,0,9,53596
8121,LA,NYG,49,444,49,55,4,8,0,2,53601
8122,TB,NE,11,374,164,78,2,7,1,96,53601
8123,TEN,MIA,30,46,50,27,1,8,1,32,53601
8124,DET,MIA,32,402,188,37,3,0,1,88,53601
8125,GB,BAL,43,66,121,30,1,1,2,86,53601
8126,JAX,PIT,32,173,78,92,2,0,2,27,53601
8127,NO,LV,38,26,65,115,0,1,0,29,53601
8128,IND,LAC,10,446,78,124,3,8,0,49,53601
8129,NE,MIA,37,71,84,50,3,8,1,95,53602
8130,ARI,NO,26,381,104,134,0,0,0,56,53602
8131,ATL,CLE,27,1,99,171,3,3,1,67,53602
8132,KC,IND,32,497,158,48,2,9,2,50,53602
8133,IND,HOU,40,456,62,181,4,2,1,49,53602
8134,NYJ,PIT,37,445,168,115,1,9,0,93,53602
8135,MIN,KC,36,310,57,179,1,7,2,68,53602
8136,SEA,LA,25,137,117,198,1,1,2,59,53602
8137,NYJ,NYG,10,264,39,57,0,3,0,86,53608
8138,ATL,PIT,14,245,174,18,4,3,0,62,53608
8139,HOU,JAX,29,171,43,125,3,4,2,18,53608
8140,JAX,BAL,38,159,112,67,2,7,1,48,53608
8141,HOU,CLE,42,310,75,11,1,9,0,26,53608
8142,BAL,PIT,23,181,99,127,2,8,2,4,53608
8143,LV,CHI,21,262,183,133,3,7,0,60,53608
8144,CHI,NYG,11,72,160,110,1,9,0,8,53608
8145,GB,CAR,16,183,170,180,0,6,0,49,53609
8146,KC,TEN,27,449,64,96,4,2,1,59,53609
8147,NYG,DAL,19,332,71,168,2,1,2,34,53609
8148,MIA,WAS,45,188,182,71,3,4,2,27,53609
8149,CAR,CHI,24,30,196,115,2,1,0,77,53609
8150,SF,PIT,38,376,135,71,2,3,2,32,53609
8151,DAL,TEN,12,135,139,165,1,8,2,62,53609
8152,MIN,CAR,40,36,65,19,3,3,0,69,53609
8153,ARI,JAX,38,8,70,32,2,9,0,88,53611
8154,IND,DET,42,261,166,166,4,5,2,58,53611
8155,DEN,LAC,35,60,102,106,0,7,2,22,53611
8156,IND,CAR,40,51,81,77,0,1,0,4,53611
8157,CIN,DAL,40,125,89,113,4,6,1,74,53611
8158,ARI,CIN,36,370,177,19,2,1,2,59,53611
8159,DAL,TB,39,299,6,3,3,1,1,94,53611
8160,BUF,IND,49,397,183,179,2,5,0,89,53611
8161,TEN,GB,46,266,143,52,4,3,1,87,53612
8162,CIN,KC,26,72,4,176,3,4,1,57,53612
8163,MIN,DEN,49,73,35,168,4,9,1,77,53612
8164,CIN,IND,12,18,129,162,1,4,0,16,53612
8165,BAL,TEN,40,465,30,103,1,8,0,28,53612
8166,LA,SEA,39,210,6,71,0,9,1,45,53612
8167,NE,BUF,12,292,13,177,4,4,1,76,53612
8168,PIT,NE,44,391,30,123,2,1,2,14,53612
8169,DAL,CLE,23,211,142,94,4,9,0,72,53618
8170,CLE,CIN,12,362,140,89,0,4,0,4,53618
8171,LA,NYJ,34,38,11,196,0,2,1,73,53618
8172,BUF,CLE,12,390,36,16,1,8,1,77,53618
8173,JAX,TB,27,81,4,47,0,8,0,61,53618
8174,HOU,WAS,22,422,190,13,3,7,2,53,53618
8175,KC,PHI,21,415,170,85,0,8,1,15,53618
8176,DAL,IND,20,149,91,22,0,0,2,85,53618
8177,LAC,NE,11,230,28,52,1,3,1,38,53621
8178,NO,SEA,22,293,49,110,0,2,1,91,53621
8179,SEA,NO,32,414,44,79,4,2,1,37,53621
8180,BUF,JAX,13,222,175,134,3,0,1,24,53621
8181,BAL,SEA,29,118,156,72,3,2,2,15,53621
8182,PHI,PIT,24,426,6,35,3,2,1,82,53621
8183,GB,DEN,39,495,183,193,2,6,2,20,53621
8184,LA,NYJ,46,231,160,146,4,2,0,98,53621
8185,BAL,MIA,35,482,176,40,4,5,0,60,53623
8186,NYJ,TEN,41,23,199,13,4,6,2,51,53623
8187,IND,WAS,24,347,56,8,2,9,2,0,53623
8188,HOU,CIN,49,248,82,82,0,0,2,35,53623
8189,BAL,HOU,36,383,37,17,3,5,0,18,53623
8190,ATL,DET,12,244,172,81,0,9,1,34,53623
8191,DET,SF,21,131,193,64,2,7,0,48,53623
8192,TB,CIN,45,375,142,199,4,6,0,8,53623
8193,DET,PHI,31,85,131,158,4,5,0,39,53624
8194,LV,MIN,23,367,139,197,0,9,1,24,53624
8195,GB,MIA,27,419,96,62,2,2,2,79,53624
8196,WAS,BUF,45,24,61,78,2,9,1,80,53624
8197,LA,ATL,38,465,195,143,0,1,2,41,53624
8198,SEA,DET,13,294,190,87,3,3,2,75,53624
8199,CAR,PHI,14,102,143,179,4,5,0,70,53624
8200,CAR,TEN,43,87,112,54,0,4,0,18,53624
8201,ARI,PIT,31,487,77,168,4,7,2,28,53633
8202,MIN,GB,46,455,84,172,2,2,0,40,53633
8203,PIT,LA,38,393,127,41,3,3,1,7,53633
8204,CHI,CAR,33,455,170,186,3,6,0,69,53633
8205,SF,HOU,35,473,143,22,0,7,2,67,53633
8206,CHI,CIN,29,160,65,59,4,7,1,41,53633
8207,BAL,PHI,27,2,196,102,2,8,2,91,53633
8208,NE,ATL,35,369,149,162,0,0,0,84,53633
8209,TEN,IND,23,196,55,1,4,5,2,4,53639
8210,LAC,WAS,11,110,90,135,3,6,1,5,53639
8211,CIN,LA,46,96,130,96,0,9,0,0,53639
8212,NO,BAL,31,55,35,71,1,8,1,54,53639
8213,NE,PIT,10,153,44,102,1,7,2,95,53639
8214,LA,PIT,38,450,11,113,0,2,0,62,53639
8215,GB,PHI,47,99,27,48,2,2,2,7,53639
8216,ATL,DEN,46,337,86,165,0,4,2,18,53639
8217,DET,ARI,43,21,173,120,0,2,1,65,53640
8218,CLE,PHI,35,415,175,37,0,7,2,24,53640
8219,JAX,KC,25,396,167,146,1,9,0,13,53640
8220,NO,GB,12,470,150,169,1,1,1,79,53640
8221,DAL,NYG,49,486,12,30,3,5,1,1,53640
8222,SEA,CLE,27,52,147,179,3,2,1,8,53640
8223,MIA,DET,37,242,145,191,2,2,0,97,53640
8224,NO,ATL,19,116,143,117,3,8,1,85,53640
8225,JAX,BAL,16,189,51,165,0,1,1,26,53645
8226,SF,BAL,31,170,109,151,2,7,2,1,53645
8227,DET,LAC,43,376,119,104,1,5,0,61,53645
8228,CAR,BAL,29,17,199,60,0,7,0,23,53645
8229,NYJ,CHI,28,380,139,26,1,8,1,13,53645
8230,CAR,CIN,49,335,78,27,3,1,2,70,53645
8231,CIN,MIA,22,98,36,141,2,2,1,59,53645
8232,CHI,PIT,46,414,36,61,0,5,0,86,53645
8233,MIA,SF,25,126,164,18,4,4,0,6,53646
8234,SEA,CHI,22,315,84,183,3,3,0,56,53646
8235,NYJ,PHI,23,392,61,171,4,0,0,35,53646
8236,GB,HOU,33,114,85,42,4,1,1,19,53646
8237,NYJ,DEN,10,407,191,95,3,5,1,80,53646
8238,LA,DAL,33,459,181,73,4,9,2,28,53646
8239,SF,PIT,40,201,104,134,0,1,2,68,53646
8240,LV,CIN,38,418,148,192,1,5,1,19,53646
8241,PIT,KC,17,147,94,78,0,4,1,83,53649
8242,NYG,ARI,17,115,94,51,1,9,0,36,53649
8243,HOU,LA,38,195,159,68,2,6,1,94,53649
8244,CHI,BAL,31,32,38,144,1,5,1,53,53649
8245,NE,WAS,12,20,148,96,4,9,1,85,53649
8246,LAC,NO,17,321,188,41,4,5,2,8,53649
8247,LV,CIN,22,149,126,112,2,5,2,38,53649
8248,DAL,DET,38,428,58,180,1,5,2,49,53649
8249,ARI,NYJ,47,89,7,103,0,9,2,16,53655
8250,TEN,ATL,41,215,188,163,2,3,1,24,53655
8251,GB,NO,47,230,163,45,2,5,2,68,53655
8252,DAL,PHI,45,325,51,95,2,5,1,86,53655
8253,TEN,MIA,25,123,0,148,4,0,2,9,53655
8254,NYG,HOU,25,221,46,69,4,6,2,61,53655
8255,DET,TEN,30,207,56,43,3,2,0,30,53655
8256,LA,NO,45,360,17,136,1,3,2,80,53655
8257,JAX,NO,30,312,17,199,2,8,2,76,53658
8258,LV,PIT,48,317,171,46,3,0,0,68,53658
8259,TEN,CHI,11,384,67,68,1,3,0,13,53658
8260,LV,DET,38,89,119,9,2,2,2,25,53658
8261,LA,ATL,29,436,193,21,3,5,1,81,53658
8262,NYG,NE,15,231,2,103,2,2,1,85,53658
8263,NO,CAR,25,9,70,168,1,6,2,65,53658
8264,MIA,HOU,12,380,129,140,0,3,1,57,53658
8265,NYG,ATL,37,395,190,196,3,7,0,4,53661
8266,HOU,WAS,33,151,67,16,3,8,2,51,53661
8267,CHI,MIA,13,55,195,111,4,3,0,22,53661
8268,NE,BUF,39,66,101,197,0,9,2,15,53661
8269,WAS,LV,10,285,29,55,0,8,2,10,53661
8270,LAC,PIT,13,151,152,55,0,8,0,91,53661
8271,HOU,ARI,23,319,157,163,0,9,1,91,53661
8272,NE,SEA,46,115,69,172,3,2,1,85,53661
8273,BAL,NO,24,141,133,186,0,6,0,99,53663
8274,MIN,SF,19,185,195,33,2,8,2,93,53663
8275,NYJ,KC,17,195,46,119,2,8,0,13,53663
8276,PIT,BUF,38,182,154,26,2,4,2,92,53663
8277,CHI,BAL,17,394,162,114,1,0,0,26,53663
8278,WAS,NYJ,43,477,187,124,4,7,0,28,53663
8279,HOU,ARI,16,63,185,133,0,4,2,96,53663
8280,CAR,BAL,41,28,74,0,3,1,2,32,53663
8281,PIT,NO,37,29,144,90,0,5,2,63,53667
8282,HOU,BUF,26,132,100,192,4,3,1,29,53667
8283,BUF,NO,16,330,122,11,1,5,2,30,53667
8284,NE,MIA,42,1,52,143,1,2,0,65,53667
8285,LAC,ATL,44,25,166,149,1,4,2,37,53667
8286,BAL,LA,32,431,152,32,3,1,0,57,53667
8287,WAS,PIT,47,12,135,13,0,8,0,53,53667
8288,SF,LAC,42,345,149,82,1,4,0,81,53667
8289,DET,BAL,43,219,14,130,4,1,2,1,53668
8290,LA,CAR,16,275,48,53,2,9,0,75,53668
8291,ARI,TB,32,225,151,10,4,5,0,7,53668
8292,ATL,LV,19,10,58,121,1,1,1,37,53668
8293,CLE,LA,32,72,139,24,3,1,2,14,53668
8294,MIN,NO,33,366,1,73,4,6,0,50,53668
8295,CLE,NYJ,36,271,184,56,0,9,0,56,53668
8296,PHI,GB,37,434,173,139,1,8,2,1,53668
8297,CAR,GB,23,20,170,70,3,3,2,62,53674
8298,LAC,TEN,23,370,153,60,0,0,1,17,53674
8299,BAL,HOU,14,183,190,7,3,7,2,46,53674
8300,NYG,NE,20,328,105,71,2,8,1,35,53674
8301,CAR,NE,42,293,165,39,0,7,1,50,53674
8302,DET,MIN,17,437,199,173,4,0,2,99,53674
8303,ATL,SF,25,81,88,57,0,6,0,2,53674
8304,DEN,PHI,44,1,130,56,0,4,0,71,53674
8305,DEN,NYG,14,468,131,23,3,8,2,14,53675
8306,TB,SF,39,229,179,66,4,1,0,28,53675
8307,WAS,MIA,24,226,188,139,4,6,0,18,53675
8308,CIN,NYJ,33,331,128,52,2,6,0,22,53675
8309,CLE,MIN,44,10,14,167,3,2,1,80,53675
8310,CAR,ATL,13,3,14,46,1,5,2,58,53675
8311,LV,MIN,11,303,180,118,2,4,0,24,53675
8312,NYJ,BUF,24,280,199,158,4,1,2,30,53675
8313,CHI,TB,41,70,174,97,1,0,0,22,53678
8314,PIT,CHI,29,285,23,189,4,6,0,52,53678
8315,KC,WAS,25,295,7,0,2,4,2,54,53678
8316,DEN,SF,35,190,7,86,3,7,0,54,53678
8317,HOU,ARI,40,31,168,51,0,9,1,13,53678
8318,CHI,HOU,49,174,92,122,1,8,0,37,53678
8319,CHI,TB,16,375,160,70,4,9,2,70,53678
8320,LV,IND,17,412,25,114,1,7,2,91,53678
8321,PIT,CLE,42,322,111,165,3,5,0,78,53687
8322,BUF,DET,20,36,4,195,2,1,0,42,53687
8323,LAC,JAX,10,99,146,120,1,0,1,51,53687
8324,TEN,KC,35,165,180,188,2,6,1,81,53687
8325,MIA,BAL,45,191,29,49,2,5,2,1,53687
8326,BAL,DAL,29,469,173,26,1,3,1,6,53687
8327,WAS,NE,32,15,98,14,1,3,1,8,53687
8328,SF,NO,32,270,174,190,3,3,0,17,53687
8329,CLE,BUF,13,475,188,148,1,0,0,49,53707
8330,TB,IND,33,17,167,38,3,9,1,88,53707
8331,LV,TB,23,73,120,183,1,2,0,89,53707
8332,MIN,LA,36,386,133,3,4,6,2,33,53707
8333,BUF,ATL,49,487,192,156,3,4,1,20,53707
8334,LA,TB,29,72,58,55,4,5,2,93,53707
8335,NO,LV,19,21,8,160,0,0,1,94,53707
8336,LV,PIT,28,289,40,25,1,9,1,72,53707
8337,ATL,DAL,27,493,34,109,3,7,1,89,53712
8338,LV,MIN,42,9,186,60,0,3,0,20,53712
8339,WAS,MIN,39,405,31,133,4,7,2,49,53712
8340,LA,MIN,23,77,78,145,0,0,0,31,53712
8341,LV,BAL,31,409,144,118,0,4,1,63,53712
8342,JAX,BAL,43,245,71,85,2,2,1,58,53712
8343,PHI,SEA,11,274,100,172,4,6,1,73,53712
8344,SEA,IND,18,307,175,181,3,7,2,77,53712
8345,BAL,PIT,42,76,99,84,3,4,1,48,53727
8346,CHI,PIT,27,167,21,66,4,7,2,5,53727
8347,KC,BAL,11,399,27,84,1,1,2,89,53727
8348,ATL,GB,18,27,111,119,0,8,0,68,53727
8349,PHI,CHI,31,96,164,139,0,9,0,89,53727
8350,BUF,CIN,33,173,23,60,0,3,0,14,53727
8351,ATL,BAL,28,193,145,1,0,1,0,23,53727
8352,SF,TEN,17,486,64,62,2,7,0,22,53727
8353,SEA,CLE,19,396,84,69,2,9,1,74,53739
8354,NE,DAL,19,81,35,111,1,7,2,74,53739
8355,SF,NO,44,474,63,183,2,7,1,0,53739
8356,TB,DET,26,298,57,175,2,0,0,91,53739
8357,TEN,PHI,24,64,71,8,1,9,1,89,53739
8358,CLE,MIN,27,92,145,94,2,1,1,8,53739
8359,NYG,NYJ,29,190,38,115,3,7,1,78,53739
8360,NE,NYJ,11,180,109,124,4,4,2,86,53739
8361,PHI,LV,41,466,142,146,3,2,0,12,53861
8362,SF,PHI,26,356,62,96,3,5,2,96,53861
8363,MIA,GB,38,374,62,190,3,7,2,0,53861
8364,TB,DET,16,169,18,106,3,6,1,83,53861
8365,LAC,GB,23,262,186,93,4,5,0,34,53861
8366,NYJ,TB,34,226,102,155,3,5,2,31,53861
8367,ARI,DET,17,461,129,142,0,8,2,3,53861
8368,MIN,TB,35,91,7,187,0,6,2,99,53861
8369,NE,BAL,35,414,119,24,3,9,1,92,53896
8370,KC,NYJ,32,61,5,104,3,9,1,35,53896
8371,ATL,MIN,12,306,78,192,3,1,1,21,53896
8372,NO,NE,48,27,102,28,1,0,1,64,53896
8373,NYJ,DAL,44,222,193,61,0,7,1,33,53896
8374,HOU,WAS,12,260,49,137,1,6,2,39,53896
8375,IND,JAX,40,162,194,116,0,6,1,90,53896
8376,JAX,WAS,22,142,74,54,3,2,2,60,53896
8377,CHI,CAR,40,194,95,25,2,5,1,15,53932
8378,MIN,SEA,10,115,157,92,0,7,0,53,53932
8379,WAS,CAR,21,459,1,62,3,6,1,38,53932
8380,DET,MIN,12,71,188,13,4,7,1,96,53932
8381,ATL,TB,10,261,194,104,1,2,2,62,53932
8382,IND,CAR,47,462,70,179,0,4,0,68,53932
8383,PHI,DEN,47,483,46,69,4,2,2,30,53932
8384,LA,SEA,37,225,162,70,1,4,1,55,53932
8385,CLE,WAS,14,429,130,176,1,2,2,44,53946
8386,ARI,CIN,21,264,163,171,2,2,0,53,53946
8387,MIN,NO,27,227,53,199,1,6,1,60,53946
8388,MIN,LAC,26,66,28,159,2,0,1,23,53946
8389,DAL,LAC,19,95,26,129,2,2,0,57,53946
8390,WAS,MIN,39,350,56,101,4,7,1,84,53946
8391,LV,HOU,12,148,144,70,0,4,2,72,53946
8392,WAS,SF,16,378,154,55,4,0,0,2,53946
8393,NYJ,PHI,24,79,177,7,1,5,1,35,53959
8394,PIT,TB,20,469,177,96,1,6,1,23,53959
8395,NYG,PHI,20,20,128,27,0,6,2,93,53959
8396,PIT,TEN,39,34,141,62,3,9,1,27,53959
8397,BUF,SEA,21,417,102,57,1,9,1,35,53959
8398,GB,CLE,21,471,12,17,3,6,1,73,53959
8399,ARI,NE,41,84,127,89,4,0,1,59,53959
8400,ARI,PIT,29,463,144,115,3,6,2,26,53959
8401,NYG,SEA,36,346,197,30,4,6,1,73,54466
8402,LV,SEA,10,395,46,105,3,5,1,89,54466
8403,DEN,TEN,34,298,25,89,2,8,2,0,54466
8404,NYJ,ATL,37,313,15,42,2,2,1,35,54466
8405,NYG,SEA,48,96,50,130,2,7,2,36,54466
8406,IND,TB,47,91,92,63,0,9,1,12,54466
8407,TEN,ARI,35,233,0,114,3,0,0,54,54466
8408,BAL,CLE,35,187,108,188,2,9,0,57,54466
8409,CLE,JAX,24,88,118,183,3,4,0,76,54467
8410,WAS,GB,34,67,67,88,2,2,0,16,54467
8411,DAL,KC,33,120,47,192,4,9,2,53,54467
8412,GB,LAC,23,319,196,167,2,8,1,63,54467
8413,BAL,NYG,37,55,37,74,0,7,1,88,54467
8414,ATL,DEN,42,283,38,129,3,4,2,47,54467
8415,IND,CIN,41,417,193,95,4,2,0,80,54467
8416,NO,BAL,48,177,86,158,2,5,2,11,54467
8417,TEN,HOU,37,53,157,151,2,5,2,7,54468
8418,CLE,NYG,18,349,24,122,1,9,2,25,54468
8419,CHI,LA,22,258,9,12,3,6,1,95,54468
8420,KC,CHI,30,389,65,122,3,3,0,7,54468
8421,ARI,CAR,32,251,91,51,4,1,2,29,54468
8422,IND,CHI,24,162,177,148,2,1,1,57,54468
8423,TB,CLE,33,160,128,174,1,4,2,17,54468
8424,DEN,WAS,33,270,55,5,1,9,1,16,54468
8425,CIN,TEN,36,288,104,37,1,1,1,45,54469
8426,NYG,DAL,41,108,34,169,3,3,1,32,54469
8427,PHI,CIN,10,95,55,126,0,3,1,19,54469
8428,ATL,NO,34,292,70,158,4,6,0,73,54469
8429,PHI,TB,19,390,147,193,3,2,0,45,54469
8430,NYJ,LA,40,142,30,25,0,4,0,67,54469
8431,NO,ATL,22,56,96,101,4,5,2,31,54469
8432,TB,NE,22,148,53,173,3,4,0,42,54469
8433,NYJ,SF,31,395,184,63,2,6,1,34,54471
8434,KC,LAC,10,199,0,6,3,4,2,12,54471
8435,DAL,LA,48,350,9,172,0,9,2,87,54471
8436,KC,LA,42,111,47,88,2,7,0,10,54471
8437,DAL,BAL,41,91,109,141,4,2,1,70,54471
8438,IND,LAC,25,353,182,156,4,5,1,71,54471
8439,LV,GB,39,300,102,63,3,4,2,46,54471
8440,BUF,DAL,16,379,39,30,0,9,1,52,54471
8441,DAL,CAR,17,405,14,76,4,7,0,54,54472
8442,IND,CHI,13,87,138,180,4,5,1,77,54472
8443,LV,NYJ,16,283,193,143,0,4,0,17,54472
8444,CLE,PIT,15,279,169,93,0,3,2,91,54472
8445,NO,CHI,11,492,94,120,4,9,1,97,54472
8446,MIN,LV,49,104,144,49,2,8,0,14,54472
8447,CAR,TEN,19,95,197,2,1,4,0,6,54472
8448,LA,NO,49,204,142,169,2,5,1,82,54472
8449,CLE,SF,47,409,66,107,0,4,1,85,54473
8450,SEA,CAR,39,335,55,65,4,1,0,25,54473
8451,HOU,PIT,38,399,1,116,4,1,2,81,54473
8452,PHI,NE,13,41,144,122,3,2,0,31,54473
8453,JAX,BUF,31,130,56,112,1,4,1,10,54473
8454,HOU,IND,10,233,139,78,3,1,1,40,54473
8455,NYJ,IND,37,383,57,78,1,6,2,64,54473
8456,LV,SEA,49,419,102,140,1,1,2,57,54473
8457,CHI,NE,30,359,21,136,0,0,0,10,54474
8458,DET,ARI,22,480,86,128,1,9,1,28,54474
8459,NYJ,NE,26,94,34,27,2,3,1,34,54474
8460,DAL,CHI,47,269,78,100,0,7,1,95,54474
8461,CLE,LV,23,400,129,15,3,3,2,99,54474
8462,BUF,NE,32,356,153,162,4,2,2,39,54474
8463,LV,DET,45,402,46,34,3,3,2,70,54474
8464,JAX,KC,26,250,128,43,0,8,2,50,54474
8465,DET,LV,18,205,120,97,4,4,2,86,54475
8466,NYG,LV,45,132,73,169,1,1,2,29,54475
8467,HOU,LA,16,274,11,9,4,7,2,38,54475
8468,DEN,NYG,15,220,18,176,2,7,1,25,54475
8469,CAR,LV,49,172,71,18,1,2,1,62,54475
8470,CHI,DEN,48,1,84,48,1,9,0,65,54475
8471,DAL,CHI,39,141,4,24,3,1,0,27,54475
8472,LV,CLE,15,146,76,6,0,4,1,50,54475
8473,CAR,CLE,36,89,85,7,0,2,0,51,54476
8474,KC,SEA,37,47,176,11,1,9,2,50,54476
8475,GB,JAX,39,152,51,134,1,8,1,35,54476
8476,KC,HOU,27,29,115,168,4,4,1,37,54476
8477,CAR,MIA,27,448,1,197,1,4,0,82,54476
8478,BUF,CIN,39,62,54,33,1,2,0,21,54476
8479,GB,MIN,24,83,135,5,2,8,2,82,54476
8480,MIA,GB,41,8,151,4,2,2,2,77,54476
8481,NYG,LAC,30,110,133,8,2,5,0,49,54478
8482,NE,DEN,21,401,174,195,1,3,0,33,54478
8483,NE,DET,16,243,61,164,3,9,2,96,54478
8484,SEA,TB,29,287,179,30,0,2,0,25,54478
8485,CLE,WAS,44,315,23,185,0,0,1,63,54478
8486,CAR,PHI,18,107,164,163,3,1,2,32,54478
8487,DAL,ARI,12,128,195,106,2,4,0,65,54478
8488,LV,GB,17,125,41,112,3,0,2,35,54478
8489,ARI,JAX,33,211,136,170,1,2,2,50,54479
8490,BAL,LA,43,292,54,132,2,5,2,54,54479
8491,MIN,WAS,11,441,12,149,2,2,2,14,54479
8492,WAS,CIN,31,8,189,154,0,8,0,19,54479
8493,TB,BAL,15,430,166,165,3,8,2,26,54479
8494,IND,CAR,25,300,86,98,0,2,0,84,54479
8495,BAL,GB,35,394,130,152,4,3,1,94,54479
8496,GB,NYG,27,222,187,140,3,4,2,49,54479
8497,BUF,ATL,34,135,184,133,1,7,0,36,54480
8498,SF,TB,19,85,116,143,3,6,0,0,54480
8499,SEA,TEN,31,277,105,27,2,0,2,34,54480
8500,CIN,NE,14,6,22,118,2,0,1,42,54480
8501,JAX,LA,49,308,140,9,3,0,0,87,54480
8502,NO,CAR,47,230,71,107,0,2,0,5,54480
8503,DAL,CAR,46,464,170,118,3,0,1,77,54480
8504,NE,TB,14,108,94,85,0,7,1,93,54480
8505,CAR,WAS,33,450,129,115,4,6,0,97,54481
8506,NYG,CLE,39,312,36,109,1,2,0,26,54481
8507,SEA,BUF,26,20,38,14,1,4,2,47,54481
8508,MIN,HOU,33,295,146,75,4,1,2,1,54481
8509,CLE,NO,11,287,170,15,1,0,1,4,54481
8510,MIA,NYG,19,409,83,77,2,4,2,24,54481
8511,BAL,HOU,13,465,85,66,1,7,1,22,54481
8512,KC,LV,28,147,147,118,3,8,1,62,54481
8513,SF,PHI,13,12,79,64,4,7,1,59,54482
8514,PHI,MIA,22,459,33,134,1,7,2,30,54482
8515,DAL,IND,22,125,164,127,4,9,0,26,54482
8516,LAC,JAX,39,239,125,147,1,9,0,69,54482
8517,LA,GB,46,186,125,125,1,7,0,60,54482
8518,LV,IND,48,36,159,125,0,3,0,52,54482
8519,DEN,DAL,19,372,23,76,0,3,2,34,54482
8520,PIT,DET,17,332,124,4,3,1,2,42,54482
8521,IND,PHI,17,287,198,70,0,4,1,59,54483
8522,NYJ,LV,14,283,35,49,2,3,2,79,54483
8523,GB,IND,40,341,127,185,0,2,2,84,54483
8524,IND,WAS,26,12,42,173,3,3,1,11,54483
8525,ARI,PHI,49,28,162,166,1,6,2,90,54483
8526,HOU,NO,47,439,2,91,0,0,1,47,54483
8527,HOU,IND,26,246,132,104,2,3,0,36,54483
8528,WAS,CHI,41,269,112,106,3,2,1,47,54483
8529,NYG,NO,41,200,124,184,4,0,1,13,54486
8530,MIA,IND,37,164,175,123,3,0,1,66,54486
8531,ATL,WAS,32,168,107,10,4,1,0,6,54486
8532,NO,CHI,48,479,68,29,3,1,1,90,54486
8533,DET,NYG,39,76,161,118,2,0,0,39,54486
8534,JAX,LAC,14,137,123,167,2,6,0,40,54486
8535,MIN,LV,43,335,48,67,1,2,1,42,54486
8536,BUF,MIN,29,173,134,72,1,6,2,84,54486
8537,HOU,BAL,40,19,0,179,4,1,2,44,54487
8538,TB,NYG,19,49,184,13,0,8,0,83,54487
8539,NYJ,TB,46,336,30,39,4,4,1,18,54487
8540,PIT,IND,23,473,181,32,2,6,2,30,54487
8541,CAR,ARI,26,20,150,125,3,5,2,58,54487
8542,IND,TEN,20,282,16,62,3,1,2,35,54487
8543,NO,PHI,38,313,135,30,3,9,1,21,54487
8544,SF,WAS,18,436,63,38,3,8,0,18,54487
8545,PIT,NE,29,66,113,32,3,4,0,34,54488
8546,SEA,DEN,19,188,109,11,3,7,2,63,54488
8547,NYG,TB,45,58,2,199,3,2,2,76,54488
8548,HOU,LAC,18,171,104,67,4,2,1,84,54488
8549,TEN,ARI,48,481,114,138,4,4,1,69,54488
8550,PIT,LAC,42,205,128,34,3,0,2,65,54488
8551,CLE,NE,31,312,6,191,0,8,0,49,54488
8552,NYJ,HOU,14,47,154,11,4,2,1,51,54488
8553,SEA,PHI,28,96,14,153,3,9,0,41,54489
8554,PHI,TB,18,163,197,93,0,1,1,95,54489
8555,TEN,CIN,33,302,67,126,4,0,2,62,54489
8556,NYG,LAC,20,49,19,130,4,3,0,52,54489
8557,GB,TEN,41,413,195,151,2,0,0,32,54489
8558,CAR,NE,24,414,159,186,1,1,2,59,54489
8559,IND,MIA,45,363,55,162,2,6,2,99,54489
8560,KC,PIT,21,261,81,68,2,5,2,94,54489
8561,CLE,DET,40,133,81,96,3,3,1,62,54490
